d3mIndex,Company,Year,Date,Close
3023,baf,2014,05-16,11.876
3024,baf,2014,05-19,11.805
3025,baf,2014,05-20,11.785
3026,baf,2014,05-21,11.785
3027,baf,2014,05-22,11.868
3028,baf,2014,05-23,11.86
3029,baf,2014,05-27,11.825
3030,baf,2014,05-28,11.868
3031,baf,2014,05-29,11.885
3032,baf,2014,05-30,11.851
3033,baf,2014,06-02,11.86
3034,baf,2014,06-03,11.785
3035,baf,2014,06-04,11.667
3036,baf,2014,06-05,11.719
3037,baf,2014,06-06,11.71
3038,baf,2014,06-09,11.728
3039,baf,2014,06-10,11.71
3040,baf,2014,06-11,11.719
3041,baf,2014,06-12,11.759
3042,baf,2014,06-13,11.693
3043,baf,2014,06-16,11.693
3044,baf,2014,06-17,11.632
3045,baf,2014,06-18,11.701
3046,baf,2014,06-19,11.701
3047,baf,2014,06-20,11.684
3048,baf,2014,06-23,11.658
3049,baf,2014,06-24,11.693
3050,baf,2014,06-25,11.727
3051,baf,2014,06-26,11.824000000000002
3052,baf,2014,06-27,11.824000000000002
3053,baf,2014,06-30,11.799
3054,baf,2014,07-01,11.746
3055,baf,2014,07-02,11.65
3056,baf,2014,07-03,11.552
3057,baf,2014,07-07,11.617
3058,baf,2014,07-08,11.675
3059,baf,2014,07-09,11.64
3060,baf,2014,07-10,11.624
3061,baf,2014,07-11,11.692
3062,baf,2014,07-14,11.657
3063,baf,2014,07-15,11.64
3064,baf,2014,07-16,11.64
3065,baf,2014,07-17,11.674
3066,baf,2014,07-18,11.684
3067,baf,2014,07-21,11.717
3068,baf,2014,07-22,11.717
3069,baf,2014,07-23,11.792
3070,baf,2014,07-24,11.774
3071,baf,2014,07-25,11.814
3072,baf,2014,07-28,11.745
3073,baf,2014,07-29,11.751
3074,baf,2014,07-30,11.615
3075,baf,2014,07-31,11.582
3076,baf,2014,08-01,11.605
3077,baf,2014,08-04,11.582
3078,baf,2014,08-05,11.558
3079,baf,2014,08-06,11.615
3080,baf,2014,08-07,11.684
3081,baf,2014,08-08,11.726
3082,baf,2014,08-11,11.735
3083,baf,2014,08-12,11.751
3084,baf,2014,08-13,11.758
3085,baf,2014,08-14,11.782
3086,baf,2014,08-15,11.805
3087,baf,2014,08-18,11.813
3088,baf,2014,08-19,11.858
3089,baf,2014,08-20,11.823
3090,baf,2014,08-21,11.875
3091,baf,2014,08-22,11.823
3092,baf,2014,08-25,11.782
3093,baf,2014,08-26,11.85
3094,baf,2014,08-27,11.875
3095,baf,2014,08-28,11.927
3096,baf,2014,08-29,11.944
3097,baf,2014,09-02,11.944
3098,baf,2014,09-03,11.944
3099,baf,2014,09-04,11.902
3100,baf,2014,09-05,11.918
3101,baf,2014,09-08,11.91
3102,baf,2014,09-09,11.944
3103,baf,2014,09-10,11.935
3104,baf,2014,09-11,11.916
3105,baf,2014,09-12,11.821
3106,baf,2014,09-15,11.831
3107,baf,2014,09-16,11.789
3108,baf,2014,09-17,11.771
3109,baf,2014,09-18,11.798
3110,baf,2014,09-19,11.839
3111,baf,2014,09-22,11.856
3112,baf,2014,09-23,11.874
3113,baf,2014,09-24,11.821
3114,baf,2014,09-25,11.856
3115,baf,2014,09-26,11.916
3116,baf,2014,09-29,11.967
3117,baf,2014,09-30,11.967
3118,baf,2014,10-01,12.024
3119,baf,2014,10-02,11.916
3120,baf,2014,10-03,11.925
3121,baf,2014,10-06,11.975
3122,baf,2014,10-07,12.024
3123,baf,2014,10-08,12.136
3124,baf,2014,10-09,12.06
3125,baf,2014,10-10,12.067
3126,baf,2014,10-13,12.067
3127,baf,2014,10-14,12.112
3128,baf,2014,10-15,12.186
3129,baf,2014,10-16,12.244000000000002
3130,baf,2014,10-17,12.341
3131,baf,2014,10-20,12.289
3132,baf,2014,10-21,12.244000000000002
3133,baf,2014,10-22,12.244000000000002
3134,baf,2014,10-23,12.209
3135,baf,2014,10-24,12.28
3136,baf,2014,10-27,12.226
3137,baf,2014,10-28,12.254
3138,baf,2014,10-29,12.27
3139,baf,2014,10-30,12.244000000000002
3140,baf,2014,10-31,12.216
3143,baf,2015,01-02,12.399
3144,baf,2015,01-05,12.406
3145,baf,2015,01-06,12.586
3146,baf,2015,01-07,12.725
3147,baf,2015,01-08,12.68
3148,baf,2015,01-09,12.654000000000002
3149,baf,2015,01-12,12.69
3150,baf,2015,01-13,12.678
3151,baf,2015,01-14,12.668
3152,baf,2015,01-15,12.752
3153,baf,2015,01-16,12.659
3154,baf,2015,01-20,12.659
3155,baf,2015,01-21,12.678
3156,baf,2015,01-22,12.697
3157,baf,2015,01-23,12.715
3158,baf,2015,01-26,12.775
3159,baf,2015,01-27,12.832
3160,baf,2015,01-28,12.832
3161,baf,2015,01-29,12.894
3162,baf,2015,01-30,12.958
3163,baf,2015,02-02,12.983
3164,baf,2015,02-03,12.903
3165,baf,2015,02-04,12.842
3166,baf,2015,02-05,12.849
3167,baf,2015,02-06,12.724
3168,baf,2015,02-09,12.734000000000002
3169,baf,2015,02-10,12.625
3170,baf,2015,02-11,12.6
3171,baf,2015,02-12,12.61
3172,baf,2015,02-13,12.525
3173,baf,2015,02-17,12.35
3174,baf,2015,02-18,12.45
3175,baf,2015,02-19,12.479
3176,baf,2015,02-20,12.525
3177,baf,2015,02-23,12.566
3178,baf,2015,02-24,12.651
3179,baf,2015,02-25,12.714
3180,baf,2015,02-26,12.667
3181,baf,2015,02-27,12.751
3182,baf,2015,03-02,12.723
3183,baf,2015,03-03,12.687
3184,baf,2015,03-04,12.742
3185,baf,2015,03-05,12.714
3186,baf,2015,03-06,12.723
3187,baf,2015,03-09,12.705
3188,baf,2015,03-10,12.697
3189,baf,2015,03-11,12.713
3190,baf,2015,03-12,12.741
3191,baf,2015,03-13,12.622
3192,baf,2015,03-16,12.557
3193,baf,2015,03-17,12.581
3194,baf,2015,03-18,12.741
3195,baf,2015,03-19,12.622
3196,baf,2015,03-20,12.713
3197,baf,2015,03-23,12.732
3198,baf,2015,03-24,12.732
3199,baf,2015,03-25,12.732
3200,baf,2015,03-26,12.649
3201,baf,2015,03-27,12.903
3202,baf,2015,03-30,12.788
3203,baf,2015,03-31,12.841
3204,baf,2015,04-01,12.848
3205,baf,2015,04-02,12.75
3206,baf,2015,04-06,12.824000000000002
3207,baf,2015,04-07,12.913
3208,baf,2015,04-08,12.95
3209,baf,2015,04-09,13.017
3210,baf,2015,04-10,13.017
3211,baf,2015,04-13,13.082
3212,baf,2015,04-14,13.092
3213,baf,2015,04-15,13.066
3214,baf,2015,04-16,13.092
3215,baf,2015,04-17,13.005999999999998
3216,baf,2015,04-20,13.039
3217,baf,2015,04-21,13.032
3218,baf,2015,04-22,12.972
3219,baf,2015,04-23,12.972
3220,baf,2015,04-24,12.948
3221,baf,2015,04-27,13.005999999999998
3222,baf,2015,04-28,12.972
3223,baf,2015,04-29,12.948
3224,baf,2015,04-30,12.957
3225,baf,2015,05-01,12.829
3226,baf,2015,05-04,12.829
3227,baf,2015,05-05,12.804
3228,baf,2015,05-06,12.568
3229,baf,2015,05-07,12.538
3230,baf,2015,05-08,12.62
3231,baf,2015,05-11,12.519
3232,baf,2015,05-12,12.538
3233,baf,2015,05-13,12.46
3234,baf,2015,05-14,12.553
3235,baf,2015,05-15,12.626
3236,baf,2015,05-18,12.56
3237,baf,2015,05-19,12.443
3238,baf,2015,05-20,12.517
3239,baf,2015,05-21,12.508
3240,baf,2015,05-22,12.47
3241,baf,2015,05-26,12.414
3242,baf,2015,05-27,12.47
3243,baf,2015,05-28,12.46
3244,baf,2015,05-29,12.508
3245,baf,2015,06-01,12.451
3246,baf,2015,06-02,12.434
3247,baf,2015,06-03,12.375
3248,baf,2015,06-04,12.315
3249,baf,2015,06-05,12.259
3250,baf,2015,06-08,12.231
3251,baf,2015,06-09,12.222
3252,baf,2015,06-10,12.085
3253,baf,2015,06-11,12.136
3254,baf,2015,06-12,12.162
3255,baf,2015,06-15,12.287
3256,baf,2015,06-16,12.315
3257,baf,2015,06-17,12.333
3258,baf,2015,06-18,12.315
3259,baf,2015,06-19,12.402
3260,baf,2015,06-22,12.461
3261,baf,2015,06-23,12.537
3262,baf,2015,06-24,12.49
3263,baf,2015,06-25,12.402
3264,baf,2015,06-26,12.443
3265,baf,2015,06-29,12.402
3266,baf,2015,06-30,12.470999999999998
3267,baf,2015,07-01,12.470999999999998
3268,baf,2015,07-02,12.470999999999998
3269,baf,2015,07-06,12.49
3270,baf,2015,07-07,12.604
3271,baf,2015,07-08,12.568
3272,baf,2015,07-09,12.577
3273,baf,2015,07-10,12.586
3274,baf,2015,07-13,12.552
3275,baf,2015,07-14,12.544
3276,baf,2015,07-15,12.497
3277,baf,2015,07-16,12.544
3278,baf,2015,07-17,12.544
3279,baf,2015,07-20,12.45
3280,baf,2015,07-21,12.526
3281,baf,2015,07-22,12.575
3282,baf,2015,07-23,12.593
3283,baf,2015,07-24,12.469
3284,baf,2015,07-27,12.535
3285,baf,2015,07-28,12.497
3286,baf,2015,07-29,12.559
3287,baf,2015,07-30,12.559
3288,baf,2015,07-31,12.627
3289,baf,2015,08-03,12.627
3290,baf,2015,08-04,12.612
3291,baf,2015,08-05,12.552
3292,baf,2015,08-06,12.593
3293,baf,2015,08-07,12.575
3294,baf,2015,08-10,12.442
3295,baf,2015,08-11,12.567
3296,baf,2015,08-12,12.619000000000002
3297,baf,2015,08-13,12.602
3298,baf,2015,08-14,12.566
3299,baf,2015,08-17,12.533
3300,baf,2015,08-18,12.542
3301,baf,2015,08-19,12.542
3302,baf,2015,08-20,12.550999999999998
3303,baf,2015,08-21,12.514
3304,baf,2015,08-24,12.449000000000002
3305,baf,2015,08-25,12.477
3306,baf,2015,08-26,12.319
3307,baf,2015,08-27,12.300999999999998
3308,baf,2015,08-28,12.319
3309,baf,2015,08-31,12.389
3310,baf,2015,09-01,12.457
3311,baf,2015,09-02,12.406
3312,baf,2015,09-03,12.514
3313,baf,2015,09-04,12.505
3314,baf,2015,09-08,12.655
3315,baf,2015,09-09,12.574000000000002
3316,baf,2015,09-10,12.487
3317,baf,2015,09-11,12.504
3318,baf,2015,09-14,12.465
3319,baf,2015,09-15,12.396
3320,baf,2015,09-16,12.447
3321,baf,2015,09-17,12.625
3322,baf,2015,09-18,12.601
3323,baf,2015,09-21,12.618
3324,baf,2015,09-22,12.618
3325,baf,2015,09-23,12.681
3326,baf,2015,09-24,12.661
3327,baf,2015,09-25,12.661
3328,baf,2015,09-28,12.541
3329,baf,2015,09-29,12.557
3330,baf,2015,09-30,12.532
3331,baf,2015,10-01,12.557
3332,baf,2015,10-02,12.583
3333,baf,2015,10-05,12.583
3334,baf,2015,10-06,12.755999999999998
3335,baf,2015,10-07,12.824000000000002
3336,baf,2015,10-08,12.824000000000002
3337,baf,2015,10-09,12.859000000000002
3338,baf,2015,10-12,12.887
3339,baf,2015,10-13,12.915
3340,baf,2015,10-14,12.934
3341,baf,2015,10-15,12.905
3342,baf,2015,10-16,12.943
3343,baf,2015,10-19,12.905
3344,baf,2015,10-20,12.815
3345,baf,2015,10-21,12.934
3346,baf,2015,10-22,12.988
3347,baf,2015,10-23,13.15
3348,baf,2015,10-26,13.065
3349,baf,2015,10-27,13.038
3350,baf,2015,10-28,13.132
3351,baf,2015,10-29,13.132
3352,baf,2015,10-30,13.102
3355,baf,2016,01-04,13.339
3356,baf,2016,01-05,13.421
3357,baf,2016,01-06,13.5
3358,baf,2016,01-07,13.603
3359,baf,2016,01-08,13.593
3360,baf,2016,01-11,13.537
3361,baf,2016,01-12,13.584
3362,baf,2016,01-13,13.535
3363,baf,2016,01-14,13.525
3364,baf,2016,01-15,13.545
3365,baf,2016,01-19,13.411
3366,baf,2016,01-20,13.165
3367,baf,2016,01-21,13.355
3368,baf,2016,01-22,13.46
3369,baf,2016,01-25,13.525
3370,baf,2016,01-26,13.555
3371,baf,2016,01-27,13.505999999999998
3372,baf,2016,01-28,13.555
3373,baf,2016,01-29,13.636
3374,baf,2016,02-01,13.62
3375,baf,2016,02-02,13.62
3376,baf,2016,02-03,13.611
3377,baf,2016,02-04,13.67
3378,baf,2016,02-05,13.837
3379,baf,2016,02-08,13.74
3380,baf,2016,02-09,13.679
3381,baf,2016,02-10,13.653
3382,baf,2016,02-11,13.707
3383,baf,2016,02-12,13.644
3384,baf,2016,02-16,13.571
3385,baf,2016,02-17,13.514
3386,baf,2016,02-18,13.6
3387,baf,2016,02-19,13.608
3388,baf,2016,02-22,13.581
3389,baf,2016,02-23,13.634
3390,baf,2016,02-24,13.696
3391,baf,2016,02-25,13.845
3392,baf,2016,02-26,13.79
3393,baf,2016,02-29,13.889
3394,baf,2016,03-01,13.898
3395,baf,2016,03-02,13.781
3396,baf,2016,03-03,13.871
3397,baf,2016,03-04,13.845
3398,baf,2016,03-07,13.81
3399,baf,2016,03-08,13.8
3400,baf,2016,03-09,13.862
3401,baf,2016,03-10,13.827
3402,baf,2016,03-11,13.798
3403,baf,2016,03-14,13.826
3404,baf,2016,03-15,13.817
3405,baf,2016,03-16,13.861
3406,baf,2016,03-17,13.879
3407,baf,2016,03-18,13.844
3408,baf,2016,03-21,13.862
3409,baf,2016,03-22,13.888
3410,baf,2016,03-23,13.899
3411,baf,2016,03-24,13.933
3412,baf,2016,03-28,13.897
3413,baf,2016,03-29,13.943
3414,baf,2016,03-30,13.931
3415,baf,2016,03-31,14.037
3416,baf,2016,04-01,14.136
3417,baf,2016,04-04,14.22
3418,baf,2016,04-05,14.356
3419,baf,2016,04-06,14.275
3420,baf,2016,04-07,14.265
3421,baf,2016,04-08,14.31
3422,baf,2016,04-11,14.374
3423,baf,2016,04-12,14.47
3424,baf,2016,04-13,14.448
3425,baf,2016,04-14,14.457
3426,baf,2016,04-15,14.41
3427,baf,2016,04-18,14.401
3428,baf,2016,04-19,14.369000000000002
3429,baf,2016,04-20,14.467
3430,baf,2016,04-21,14.467
3431,baf,2016,04-22,14.548
3432,baf,2016,04-25,14.382
3433,baf,2016,04-26,14.438
3434,baf,2016,04-27,14.476
3435,baf,2016,04-28,14.511
3436,baf,2016,04-29,14.65
3437,baf,2016,05-02,14.502
3438,baf,2016,05-03,14.485
3439,baf,2016,05-04,14.529000000000002
3440,baf,2016,05-05,14.538
3441,baf,2016,05-06,14.529000000000002
3442,baf,2016,05-09,14.622
3443,baf,2016,05-10,14.594
3444,baf,2016,05-11,14.706
3445,baf,2016,05-12,14.759
3446,baf,2016,05-13,14.851
3447,baf,2016,05-16,14.861
3448,baf,2016,05-17,14.75
3449,baf,2016,05-18,14.658
3450,baf,2016,05-19,14.36
3451,baf,2016,05-20,14.398
3452,baf,2016,05-23,14.5
3453,baf,2016,05-24,14.527
3454,baf,2016,05-25,14.464
3455,baf,2016,05-26,14.609000000000002
3456,baf,2016,05-27,14.473
3457,baf,2016,05-31,14.333
3458,baf,2016,06-01,14.445
3459,baf,2016,06-02,14.518
3460,baf,2016,06-03,14.648
3461,baf,2016,06-06,14.653
3462,baf,2016,06-07,14.62
3463,baf,2016,06-08,14.629
3464,baf,2016,06-09,14.592
3465,baf,2016,06-10,14.629
3466,baf,2016,06-13,14.618
3467,baf,2016,06-14,14.618
3468,baf,2016,06-15,14.777
3469,baf,2016,06-16,14.758
3470,baf,2016,06-17,14.879
3471,baf,2016,06-20,14.812
3472,baf,2016,06-21,14.831
3473,baf,2016,06-22,14.908
3474,baf,2016,06-23,14.899
3475,baf,2016,06-24,14.944
3476,baf,2016,06-27,15.009
3477,baf,2016,06-28,14.954
3478,baf,2016,06-29,15.065
3479,baf,2016,06-30,15.103
3480,baf,2016,07-01,15.103
3481,baf,2016,07-05,15.045
3482,baf,2016,07-06,15.148
3483,baf,2016,07-07,15.111
3484,baf,2016,07-08,15.111
3485,baf,2016,07-11,15.103
3486,baf,2016,07-12,14.924
3487,baf,2016,07-13,14.701
3488,baf,2016,07-14,14.522
3489,baf,2016,07-15,14.682
3490,baf,2016,07-18,14.887
3491,baf,2016,07-19,15.054
3492,baf,2016,07-20,15.093
3493,baf,2016,07-21,15.195
3494,baf,2016,07-22,15.195
3495,baf,2016,07-25,15.214
3496,baf,2016,07-26,15.186
3497,baf,2016,07-27,15.267
3498,baf,2016,07-28,15.288
3499,baf,2016,07-29,15.297
3500,baf,2016,08-01,15.241
3501,baf,2016,08-02,15.205
3502,baf,2016,08-03,15.279000000000002
3503,baf,2016,08-04,15.343
3504,baf,2016,08-05,15.325
3505,baf,2016,08-08,15.316
3506,baf,2016,08-09,15.428
3507,baf,2016,08-10,15.485
3508,baf,2016,08-11,15.435
3509,baf,2016,08-12,15.483
3510,baf,2016,08-15,15.4
3511,baf,2016,08-16,15.314
3512,baf,2016,08-17,15.314
3513,baf,2016,08-18,15.277
3514,baf,2016,08-19,15.219
3515,baf,2016,08-22,15.229
3516,baf,2016,08-23,15.219
3517,baf,2016,08-24,15.135
3518,baf,2016,08-25,14.902
3519,baf,2016,08-26,14.893
3520,baf,2016,08-29,14.874
3521,baf,2016,08-30,14.835
3522,baf,2016,08-31,14.798
3523,baf,2016,09-01,14.855
3524,baf,2016,09-02,14.893
3525,baf,2016,09-06,15.125
3526,baf,2016,09-07,15.238
3527,baf,2016,09-08,15.229
3528,baf,2016,09-09,15.014
3529,baf,2016,09-12,14.959
3530,baf,2016,09-13,14.947
3531,baf,2016,09-14,14.890999999999998
3532,baf,2016,09-15,14.890999999999998
3533,baf,2016,09-16,14.806
3534,baf,2016,09-19,14.778
3535,baf,2016,09-20,14.843
3536,baf,2016,09-21,14.853
3537,baf,2016,09-22,15.003
3538,baf,2016,09-23,14.938
3539,baf,2016,09-26,14.927
3540,baf,2016,09-27,15.022
3541,baf,2016,09-28,15.017
3542,baf,2016,09-29,14.833
3543,baf,2016,09-30,14.853
3544,baf,2016,10-03,14.74
3545,baf,2016,10-04,14.617
3546,baf,2016,10-05,14.593
3547,baf,2016,10-06,14.571
3548,baf,2016,10-07,14.607
3549,baf,2016,10-10,14.533
3550,baf,2016,10-11,14.448
3551,baf,2016,10-12,14.333
3552,baf,2016,10-13,14.196
3553,baf,2016,10-14,14.050999999999998
3554,baf,2016,10-17,13.833
3555,baf,2016,10-18,13.853
3556,baf,2016,10-19,14.125
3557,baf,2016,10-20,14.268
3558,baf,2016,10-21,14.273
3559,baf,2016,10-24,14.249
3560,baf,2016,10-25,14.263
3561,baf,2016,10-26,14.162
3562,baf,2016,10-27,14.002
3563,baf,2016,10-28,13.925999999999998
3564,baf,2016,10-31,13.861
3567,baf,2017,01-03,13.687
3568,baf,2017,01-04,13.716
3569,baf,2017,01-05,13.832
3570,baf,2017,01-06,13.842
3571,baf,2017,01-09,13.925999999999998
3572,baf,2017,01-10,13.993
3573,baf,2017,01-11,14.069
3574,baf,2017,01-12,14.145
3575,baf,2017,01-13,14.116
3576,baf,2017,01-17,14.145
3577,baf,2017,01-18,14.106
3578,baf,2017,01-19,14.031
3579,baf,2017,01-20,13.961
3580,baf,2017,01-23,13.991
3581,baf,2017,01-24,13.886
3582,baf,2017,01-25,13.85
3583,baf,2017,01-26,13.877
3584,baf,2017,01-27,13.991
3585,baf,2017,01-30,14.021
3586,baf,2017,01-31,14.079
3587,baf,2017,02-01,14.097
3588,baf,2017,02-02,14.106
3589,baf,2017,02-03,14.088
3590,baf,2017,02-06,14.097
3591,baf,2017,02-07,14.097
3592,baf,2017,02-08,14.116
3593,baf,2017,02-09,14.085
3594,baf,2017,02-10,14.097
3595,baf,2017,02-13,14.086
3596,baf,2017,02-14,13.999
3597,baf,2017,02-15,13.893
3598,baf,2017,02-16,13.913
3599,baf,2017,02-17,13.923
3600,baf,2017,02-21,13.923
3601,baf,2017,02-22,13.923
3602,baf,2017,02-23,13.959
3603,baf,2017,02-24,13.989
3604,baf,2017,02-27,13.959
3605,baf,2017,02-28,13.969
3606,baf,2017,03-01,13.941
3607,baf,2017,03-02,13.865
3608,baf,2017,03-03,13.856
3609,baf,2017,03-06,13.827
3610,baf,2017,03-07,13.807
3611,baf,2017,03-08,13.797
3612,baf,2017,03-09,13.72
3613,baf,2017,03-10,13.758
3614,baf,2017,03-13,13.765999999999998
3615,baf,2017,03-14,13.708
3616,baf,2017,03-15,13.796
3617,baf,2017,03-16,13.726
3618,baf,2017,03-17,13.746
3619,baf,2017,03-20,13.786
3620,baf,2017,03-21,13.836
3621,baf,2017,03-22,13.816
3622,baf,2017,03-23,13.855
3623,baf,2017,03-24,13.826
3624,baf,2017,03-27,13.912
3625,baf,2017,03-28,13.902
3626,baf,2017,03-29,13.873
3627,baf,2017,03-30,13.922
3628,baf,2017,03-31,13.892
3629,baf,2017,04-03,13.949000000000002
3630,baf,2017,04-04,13.873
3631,baf,2017,04-05,13.845999999999998
3632,baf,2017,04-06,13.931
3633,baf,2017,04-07,13.999
3634,baf,2017,04-10,14.058
3635,baf,2017,04-11,14.152
3636,baf,2017,04-12,14.134
3637,baf,2017,04-13,14.143
3638,baf,2017,04-17,14.114
3639,baf,2017,04-18,14.162
3640,baf,2017,04-19,14.211
3641,baf,2017,04-20,14.191
3642,baf,2017,04-21,14.181
3643,baf,2017,04-24,14.201
3644,baf,2017,04-25,14.067
3645,baf,2017,04-26,14.124
3646,baf,2017,04-27,14.201
3647,baf,2017,04-28,14.251
3648,baf,2017,05-01,14.271
3649,baf,2017,05-02,14.335
3650,baf,2017,05-03,14.435
3651,baf,2017,05-04,14.465
3652,baf,2017,05-05,14.533
3653,baf,2017,05-08,14.445
3654,baf,2017,05-09,14.385
3655,baf,2017,05-10,14.289
3656,baf,2017,05-11,14.317
3657,baf,2017,05-12,14.404000000000002
3658,baf,2017,05-15,14.464
3659,baf,2017,05-16,14.404000000000002
3660,baf,2017,05-17,14.414
3661,baf,2017,05-18,14.414
3662,baf,2017,05-19,14.424
3663,baf,2017,05-22,14.434
3664,baf,2017,05-23,14.454
3665,baf,2017,05-24,14.503
3666,baf,2017,05-25,14.44
3667,baf,2017,05-26,14.503
3668,baf,2017,05-30,14.507
3669,baf,2017,05-31,14.513
3670,baf,2017,06-01,14.639
3671,baf,2017,06-02,14.649
3672,baf,2017,06-05,14.609000000000002
3673,baf,2017,06-06,14.689
3674,baf,2017,06-07,14.669
3675,baf,2017,06-08,14.689
3676,baf,2017,06-09,14.609000000000002
3677,baf,2017,06-12,14.571
3678,baf,2017,06-13,14.599
3679,baf,2017,06-14,14.678
3680,baf,2017,06-15,14.668
3681,baf,2017,06-16,14.815
3682,baf,2017,06-19,14.795
3683,baf,2017,06-20,14.815
3684,baf,2017,06-21,14.755999999999998
3685,baf,2017,06-22,14.648
3686,baf,2017,06-23,14.747
3687,baf,2017,06-26,14.747
3688,baf,2017,06-27,14.747
3689,baf,2017,06-28,14.697
3690,baf,2017,06-29,14.402
3691,baf,2017,06-30,14.482
3692,baf,2017,07-03,14.57
3693,baf,2017,07-05,14.511
3694,baf,2017,07-06,14.442
3695,baf,2017,07-07,14.472
3696,baf,2017,07-10,14.55
3697,baf,2017,07-11,14.589
3698,baf,2017,07-12,14.638
3699,baf,2017,07-13,14.708
3700,baf,2017,07-14,14.786
3701,baf,2017,07-17,14.748
3702,baf,2017,07-18,14.777
3703,baf,2017,07-19,14.796
3704,baf,2017,07-20,14.777
3705,baf,2017,07-21,14.816
3706,baf,2017,07-24,14.757
3707,baf,2017,07-25,14.698
3708,baf,2017,07-26,14.767
3709,baf,2017,07-27,14.757
3710,baf,2017,07-28,14.935
3711,baf,2017,07-31,15.033
3712,baf,2017,08-01,15.132
3713,baf,2017,08-02,15.127
3714,baf,2017,08-03,15.201
3715,baf,2017,08-04,15.132
3716,baf,2017,08-07,15.003
3717,baf,2017,08-08,14.994000000000002
3718,baf,2017,08-09,14.855
3719,baf,2017,08-10,14.786
3720,baf,2017,08-11,14.765
3721,baf,2017,08-14,14.785
3722,baf,2017,08-15,14.736
3723,baf,2017,08-16,14.805
3724,baf,2017,08-17,14.824000000000002
3725,baf,2017,08-18,14.805
3726,baf,2017,08-21,14.854
3727,baf,2017,08-22,14.864
3728,baf,2017,08-23,14.934
3729,baf,2017,08-24,14.914
3730,baf,2017,08-25,14.934
3731,baf,2017,08-28,14.983
3732,baf,2017,08-29,15.033
3733,baf,2017,08-30,14.973
3734,baf,2017,08-31,14.973
3735,baf,2017,09-01,15.052
3736,baf,2017,09-05,14.973
3737,baf,2017,09-06,15.082
3738,baf,2017,09-07,15.152
3739,baf,2017,09-08,15.31
3740,baf,2017,09-11,15.29
3741,baf,2017,09-12,15.291
3742,baf,2017,09-13,15.3
3743,baf,2017,09-14,15.28
3744,baf,2017,09-15,15.33
3745,baf,2017,09-18,15.241
3746,baf,2017,09-19,15.220999999999998
3747,baf,2017,09-20,15.171
3748,baf,2017,09-21,15.130999999999998
3749,baf,2017,09-22,15.050999999999998
3750,baf,2017,09-25,15.140999999999998
3751,baf,2017,09-26,15.171
3752,baf,2017,09-27,15.081
3753,baf,2017,09-28,15.101
3754,baf,2017,09-29,15.130999999999998
3755,baf,2017,10-02,15.15
3756,baf,2017,10-03,15.181
3757,baf,2017,10-04,15.201
3758,baf,2017,10-05,15.211
3759,baf,2017,10-06,15.161
3760,baf,2017,10-09,15.29
3761,baf,2017,10-10,15.201
3762,baf,2017,10-11,15.26
3763,baf,2017,10-12,15.37
3764,baf,2017,10-13,15.39
3765,baf,2017,10-16,15.53
3766,baf,2017,10-17,15.43
3767,baf,2017,10-18,15.28
3768,baf,2017,10-19,15.29
3769,baf,2017,10-20,15.23
3770,baf,2017,10-23,15.27
3771,baf,2017,10-24,15.27
3772,baf,2017,10-25,15.09
3773,baf,2017,10-26,15.04
3774,baf,2017,10-27,15.0
3775,baf,2017,10-30,15.08
3776,baf,2017,10-31,14.99
3778,caj,2005,02-25,31.988000000000003
3779,caj,2005,02-28,32.016
3780,caj,2005,03-01,32.48
3781,caj,2005,03-02,32.171
3782,caj,2005,03-03,32.052
3783,caj,2005,03-04,32.49
3784,caj,2005,03-07,32.589
3785,caj,2005,03-08,32.48
3786,caj,2005,03-09,32.507
3787,caj,2005,03-10,32.69
3788,caj,2005,03-11,32.735
3789,caj,2005,03-14,32.48
3790,caj,2005,03-15,32.244
3791,caj,2005,03-16,32.48
3792,caj,2005,03-17,32.754
3793,caj,2005,03-18,32.326
3794,caj,2005,03-21,32.189
3795,caj,2005,03-22,31.962
3796,caj,2005,03-23,31.715
3797,caj,2005,03-24,31.788
3798,caj,2005,03-28,31.971
3799,caj,2005,03-29,31.652
3800,caj,2005,03-30,32.279
3801,caj,2005,03-31,32.535
3802,caj,2005,04-01,32.262
3803,caj,2005,04-04,32.207
3804,caj,2005,04-05,32.507
3805,caj,2005,04-06,32.699
3806,caj,2005,04-07,32.972
3807,caj,2005,04-08,32.782
3808,caj,2005,04-11,32.681
3809,caj,2005,04-12,32.472
3810,caj,2005,04-13,32.254
3811,caj,2005,04-14,32.061
3812,caj,2005,04-15,31.342
3813,caj,2005,04-18,31.27
3814,caj,2005,04-19,31.788
3815,caj,2005,04-20,31.442
3816,caj,2005,04-21,32.353
3817,caj,2005,04-22,31.644
3818,caj,2005,04-25,32.171
3819,caj,2005,04-26,31.379
3820,caj,2005,04-27,31.752
3821,caj,2005,04-28,31.387
3822,caj,2005,04-29,31.588
3823,caj,2005,05-02,31.971
3824,caj,2005,05-03,32.052
3825,caj,2005,05-04,32.299
3826,caj,2005,05-05,32.371
3827,caj,2005,05-06,32.754
3828,caj,2005,05-09,32.735
3829,caj,2005,05-10,32.681
3830,caj,2005,05-11,32.626999999999995
3831,caj,2005,05-12,32.098
3832,caj,2005,05-13,31.798
3833,caj,2005,05-16,31.824
3834,caj,2005,05-17,31.933000000000003
3835,caj,2005,05-18,32.608000000000004
3836,caj,2005,05-19,32.626999999999995
3837,caj,2005,05-20,32.353
3838,caj,2005,05-23,32.836
